#time,"""value"" from seq_no"
2018-03-28T17:37:51.608Z,122618
2018-03-28T17:38:58.114Z,122620
2018-03-28T17:39:32.006Z,122621
2018-03-28T17:39:32.043Z,122621
2018-03-28T17:40:37.801Z,122623
2018-03-28T17:40:37.803Z,122623
2018-03-28T17:40:37.846Z,122623
2018-03-28T17:41:11.159Z,122624
2018-03-28T17:41:11.174Z,122624
2018-03-28T17:41:43.217Z,122625
2018-03-28T17:41:43.219Z,122625
2018-03-28T17:43:20.841Z,122628
2018-03-28T17:43:20.845Z,122628
2018-03-28T17:43:52.694Z,122629
2018-03-28T17:43:52.699Z,122629
2018-03-28T17:44:25.224Z,122630
2018-03-28T17:44:25.23Z,122630
2018-03-28T17:45:29.051Z,122632
2018-03-28T17:45:29.052Z,122632
2018-03-28T17:46:01.239Z,122633
2018-03-28T17:46:01.29Z,122633
2018-03-28T17:46:01.292Z,122633
2018-03-28T17:46:33.009Z,122634
2018-03-28T17:46:33.012Z,122634
2018-03-28T17:47:34.596Z,122636
2018-03-28T17:47:34.642Z,122636
2018-03-28T17:48:05.853Z,122637
2018-03-28T17:48:05.885Z,122637
2018-03-28T17:48:36.911Z,122638
2018-03-28T17:49:07.16Z,122639
2018-03-28T17:49:07.164Z,122639
2018-03-28T17:49:07.194Z,122639
2018-03-28T17:49:37.874Z,122640
2018-03-28T17:50:08.034Z,122641
2018-03-28T17:50:08.052Z,122641
2018-03-28T17:50:08.06Z,122641
2018-03-28T17:50:38.522Z,122642
2018-03-28T17:50:38.524Z,122642
2018-03-28T17:51:38.124Z,122644
2018-03-28T17:51:38.131Z,122644
2018-03-28T17:52:07.186Z,122645
2018-03-28T17:52:07.196Z,122645
2018-03-28T17:52:36.08Z,122646
2018-03-28T17:52:36.084Z,122646
2018-03-28T17:53:05.145Z,122647
2018-03-28T17:53:05.147Z,122647
2018-03-28T17:53:33.886Z,122648
2018-03-28T17:53:33.89Z,122648
2018-03-28T17:54:31.802Z,122650
2018-03-28T17:55:00.059Z,122651
2018-03-28T17:55:00.063Z,122651
2018-03-28T17:55:28.794Z,122652
2018-03-28T17:55:28.797Z,122652
2018-03-28T17:55:57.819Z,122653
2018-03-28T17:56:26.724Z,122654
2018-03-28T17:56:54.527Z,122655
2018-03-28T17:57:22.237Z,122656
2018-03-28T17:57:22.265Z,122656
2018-03-28T17:57:50.657Z,122657
2018-03-28T17:57:50.665Z,122657
2018-03-28T17:57:50.692Z,122657
2018-03-28T17:57:50.696Z,122657
2018-03-28T17:58:19.03Z,122658
2018-03-28T17:58:47.354Z,122659
2018-03-28T17:58:47.354Z,122659
2018-03-28T17:58:47.386Z,122659
2018-03-28T17:58:47.389Z,122659
2018-03-28T17:59:15.65Z,122660
2018-03-28T17:59:15.65Z,122660
2018-03-28T17:59:42.756Z,122661
2018-03-28T18:00:10.594Z,122662
2018-03-28T18:00:10.598Z,122662
2018-03-28T18:00:38.397Z,122663
2018-03-28T18:00:38.407Z,122663
2018-03-28T18:00:38.436Z,122663
2018-03-28T18:01:06.094Z,122664
2018-03-28T18:01:06.098Z,122664
2018-03-28T18:01:32.747Z,122665
2018-03-28T18:01:59.27Z,122666
2018-03-28T18:02:25.743Z,122667
2018-03-28T18:02:25.775Z,122667
2018-03-28T18:02:52.6Z,122668
2018-03-28T18:03:19.412Z,122669
2018-03-28T18:03:19.422Z,122669
2018-03-28T18:03:45.723Z,122670
2018-03-28T18:04:12.416Z,122671
2018-03-28T18:04:12.42Z,122671
2018-03-28T18:04:12.452Z,122671
2018-03-28T18:04:39.141Z,122672
2018-03-28T18:04:39.174Z,122672
2018-03-28T18:05:05.448Z,122673
2018-03-28T18:05:31.362Z,122674
2018-03-28T18:05:31.363Z,122674
2018-03-28T18:05:57.374Z,122675
2018-03-28T18:05:57.41Z,122675
2018-03-28T18:06:23.34Z,122676
2018-03-28T18:06:48.911Z,122677
2018-03-28T18:06:48.915Z,122677
2018-03-28T18:07:15.383Z,122678
2018-03-28T18:07:15.388Z,122678
2018-03-28T18:07:15.418Z,122678
2018-03-28T18:07:41.647Z,122679
2018-03-28T18:08:07.712Z,122680
2018-03-28T18:08:33.456Z,122681
2018-03-28T18:08:33.46Z,122681
2018-03-28T18:08:58.914Z,122682
2018-03-28T18:09:24.415Z,122683
2018-03-28T18:09:49.403Z,122684
2018-03-28T18:09:49.438Z,122684
2018-03-28T18:10:15.128Z,122685
2018-03-28T18:11:31.402Z,122688
2018-03-28T18:11:56.054Z,122689
2018-03-28T18:11:56.054Z,122689
2018-03-28T18:12:21.498Z,122690
2018-03-28T18:12:21.533Z,122690
2018-03-28T18:12:46.364Z,122691
2018-03-28T18:13:10.934Z,122692
2018-03-28T18:13:35.397Z,122693
2018-03-28T18:13:35.398Z,122693
2018-03-28T18:14:00.655Z,122694
2018-03-28T18:14:00.657Z,122694
2018-03-28T18:14:25.025Z,122695
2018-03-28T18:14:50.03Z,122696
2018-03-28T18:15:14.626Z,122697
2018-03-28T18:15:14.631Z,122697
2018-03-28T18:15:14.664Z,122697
2018-03-28T18:15:39.675Z,122698
2018-03-28T18:16:04.154Z,122699
2018-03-28T18:16:28.979Z,122700
2018-03-28T18:16:54.012Z,122701
2018-03-28T18:16:54.049Z,122701
2018-03-28T18:17:43.925Z,122703
2018-03-28T18:17:43.93Z,122703
2018-03-28T18:18:08.392Z,122704
2018-03-28T18:18:32.36Z,122705
2018-03-28T18:18:32.364Z,122705
2018-03-28T18:18:32.396Z,122705
2018-03-28T18:18:57.212Z,122706
2018-03-28T18:18:57.217Z,122706
2018-03-28T18:19:21.481Z,122707
2018-03-28T18:19:21.484Z,122707
2018-03-28T18:19:21.516Z,122707
2018-03-28T18:19:46.377Z,122708
2018-03-28T18:20:10.354Z,122709
2018-03-28T18:20:34.97Z,122710
2018-03-28T18:20:34.972Z,122710
2018-03-28T18:20:35.006Z,122710
2018-03-28T18:20:59.539Z,122711
2018-03-28T18:21:24.233Z,122712
2018-03-28T18:21:48.937Z,122713
2018-03-28T18:22:13.478Z,122714
2018-03-28T18:22:13.503Z,122714
2018-03-28T18:22:37.626Z,122715
2018-03-28T18:22:37.626Z,122715
2018-03-28T18:23:01.315Z,122716
2018-03-28T18:23:25.294Z,122717
2018-03-28T18:23:25.295Z,122717
2018-03-28T18:23:48.461Z,122718
2018-03-28T18:23:48.463Z,122718
2018-03-28T18:24:11.503Z,122719
2018-03-28T18:24:35.36Z,122720
2018-03-28T18:24:58.595Z,122721
2018-03-28T18:25:21.569Z,122722
2018-03-28T18:25:21.571Z,122722
2018-03-28T18:25:44.533Z,122723
2018-03-28T18:25:44.534Z,122723
2018-03-28T18:26:08.252Z,122724
2018-03-28T18:26:08.29Z,122724
2018-03-28T18:26:55.72Z,122726
2018-03-28T18:27:41.96Z,122728
2018-03-28T18:27:41.962Z,122728
2018-03-28T18:28:04.774Z,122729
2018-03-28T18:28:04.777Z,122729
2018-03-28T18:28:28.398Z,122730
2018-03-28T18:28:28.4Z,122730
2018-03-28T18:28:52.107Z,122731
2018-03-28T18:29:14.984Z,122732
2018-03-28T18:29:14.987Z,122732
2018-03-28T18:29:38.713Z,122733
2018-03-28T18:29:38.713Z,122733
2018-03-28T18:30:02.136Z,122734
2018-03-28T18:30:02.174Z,122734
2018-03-28T18:30:25.74Z,122735
2018-03-28T18:30:25.776Z,122735
2018-03-28T18:30:49.287Z,122736
2018-03-28T18:30:49.293Z,122736
2018-03-28T18:31:12.844Z,122737
2018-03-28T18:31:35.85Z,122738
2018-03-28T18:31:35.892Z,122738
2018-03-28T18:31:59.325Z,122739
2018-03-28T18:31:59.36Z,122739
2018-03-28T18:32:22.37Z,122740
2018-03-28T18:32:22.372Z,122740
2018-03-28T18:33:08.205Z,122742
2018-03-28T18:33:08.254Z,122742
2018-03-28T18:33:31.567Z,122743
2018-03-28T18:33:31.569Z,122743
2018-03-28T18:33:31.602Z,122743
2018-03-28T18:33:54.453Z,122744
2018-03-28T18:34:40.427Z,122746
2018-03-28T18:35:03.335Z,122747
2018-03-28T18:35:26.04Z,122748
2018-03-28T18:35:26.043Z,122748
2018-03-28T18:35:49.322Z,122749
2018-03-28T18:35:49.358Z,122749
2018-03-28T18:36:12.249Z,122750
2018-03-28T18:36:12.253Z,122750
2018-03-28T18:36:12.292Z,122750
2018-03-28T18:36:35.544Z,122751
2018-03-28T18:36:35.548Z,122751
2018-03-28T18:36:59.025Z,122752
2018-03-28T18:36:59.028Z,122752
2018-03-28T18:37:45.006Z,122754
2018-03-28T18:38:30.756Z,122756
2018-03-28T18:38:30.772Z,122756
2018-03-28T18:38:30.792Z,122756
2018-03-28T18:38:30.793Z,122756
2018-03-28T18:38:53.974Z,122757
2018-03-28T18:38:53.983Z,122757
2018-03-28T18:39:17.232Z,122758
2018-03-28T18:39:59.442Z,122760
2018-03-28T18:39:59.477Z,122760
2018-03-28T18:40:20.051Z,122761
2018-03-28T18:41:20.185Z,122764
2018-03-28T18:41:20.186Z,122764
2018-03-28T18:41:39.977Z,122765
2018-03-28T18:41:40.022Z,122765
2018-03-28T18:42:00.363Z,122766
2018-03-28T18:42:00.382Z,122766
2018-03-28T18:42:20.848Z,122767
2018-03-28T18:42:20.851Z,122767
2018-03-28T18:42:41.203Z,122768
2018-03-28T18:42:41.207Z,122768
2018-03-28T18:43:00.836Z,122769
2018-03-28T18:43:21.044Z,122770
2018-03-28T18:43:21.076Z,122770
2018-03-28T18:43:21.079Z,122770
2018-03-28T18:43:41.279Z,122771
2018-03-28T18:43:41.294Z,122771
2018-03-28T18:44:00.953Z,122772
2018-03-28T18:44:00.967Z,122772
2018-03-28T18:44:20.756Z,122773
2018-03-28T18:44:20.759Z,122773
2018-03-28T18:44:40.9Z,122774
2018-03-28T18:44:40.901Z,122774
2018-03-28T18:45:00.674Z,122775
2018-03-28T18:46:00.496Z,122778
2018-03-28T18:46:00.499Z,122778
2018-03-28T18:46:20.64Z,122779
2018-03-28T18:46:20.681Z,122779
2018-03-28T18:46:40.389Z,122780
2018-03-28T18:46:40.393Z,122780
2018-03-28T18:47:59.43Z,122784
2018-03-28T18:47:59.432Z,122784
2018-03-28T18:47:59.465Z,122784
2018-03-28T18:48:18.862Z,122785
2018-03-28T18:48:18.866Z,122785
2018-03-28T18:48:38.389Z,122786
2018-03-28T18:49:17.207Z,122788
2018-03-28T18:49:55.873Z,122790
2018-03-28T18:49:55.873Z,122790
2018-03-28T18:50:14.813Z,122791
2018-03-28T18:50:14.819Z,122791
2018-03-28T18:50:33.796Z,122792
2018-03-28T18:50:33.835Z,122792
2018-03-28T18:50:53.324Z,122793
2018-03-28T18:50:53.328Z,122793
2018-03-28T18:50:53.36Z,122793
2018-03-28T18:50:53.363Z,122793
2018-03-28T18:51:12.749Z,122794
2018-03-28T18:51:12.755Z,122794
2018-03-28T18:51:32.012Z,122795
2018-03-28T18:51:32.021Z,122795
2018-03-28T18:51:51.042Z,122796
2018-03-28T18:51:51.045Z,122796
2018-03-28T18:52:10.362Z,122797
2018-03-28T18:52:10.365Z,122797
2018-03-28T18:52:28.974Z,122798
2018-03-28T18:53:06.265Z,122800
2018-03-28T18:53:24.836Z,122801
2018-03-28T18:53:43.858Z,122802
2018-03-28T18:54:02.912Z,122803
2018-03-28T18:54:21.859Z,122804
2018-03-28T18:54:40.153Z,122805
2018-03-28T18:54:40.154Z,122805
2018-03-28T18:54:58.83Z,122806
2018-03-28T18:54:58.875Z,122806
2018-03-28T18:54:58.892Z,122806
2018-03-28T18:55:17.658Z,122807
2018-03-28T18:55:17.66Z,122807
2018-03-28T18:55:36.552Z,122808
2018-03-28T18:55:55.454Z,122809
2018-03-28T18:56:13.663Z,122810
2018-03-28T18:56:32.464Z,122811
2018-03-28T18:56:51.026Z,122812
2018-03-28T18:57:08.996Z,122813
2018-03-28T18:57:09Z,122813
2018-03-28T18:57:27.192Z,122814
2018-03-28T18:57:27.192Z,122814
2018-03-28T18:57:45.755Z,122815
2018-03-28T18:57:45.792Z,122815
2018-03-28T18:58:04.285Z,122816
2018-03-28T18:58:22.712Z,122817
2018-03-28T18:58:41.202Z,122818
2018-03-28T18:58:59.371Z,122819
2018-03-28T18:58:59.375Z,122819
2018-03-28T18:59:17.138Z,122820
2018-03-28T18:59:17.145Z,122820
2018-03-28T18:59:35.423Z,122821
2018-03-28T18:59:53.115Z,122822
2018-03-28T19:00:11.384Z,122823
2018-03-28T19:00:29.395Z,122824
2018-03-28T19:00:29.399Z,122824
2018-03-28T19:00:47.038Z,122825
2018-03-28T19:00:47.043Z,122825
2018-03-28T19:00:47.074Z,122825
2018-03-28T19:01:05.202Z,122826
2018-03-28T19:01:05.202Z,122826
2018-03-28T19:01:05.239Z,122826
2018-03-28T19:01:22.945Z,122827
2018-03-28T19:01:22.98Z,122827
2018-03-28T19:01:40.973Z,122828
2018-03-28T19:01:58.436Z,122829
2018-03-28T19:02:16.242Z,122830
2018-03-28T19:02:33.63Z,122831
2018-03-28T19:02:33.635Z,122831
2018-03-28T19:02:51.611Z,122832
2018-03-28T19:02:51.642Z,122832
2018-03-28T19:02:51.646Z,122832
2018-03-28T19:03:09.167Z,122833
2018-03-28T19:03:09.172Z,122833
2018-03-28T19:03:26.869Z,122834
2018-03-28T19:03:26.873Z,122834
2018-03-28T19:03:44.45Z,122835
2018-03-28T19:03:44.454Z,122835
2018-03-28T19:04:02.155Z,122836
2018-03-28T19:04:19.455Z,122837
2018-03-28T19:04:19.458Z,122837
2018-03-28T19:04:36.917Z,122838
2018-03-28T19:04:36.918Z,122838
2018-03-28T19:04:54.651Z,122839
2018-03-28T19:04:54.656Z,122839
2018-03-28T19:05:12.455Z,122840
2018-03-28T19:05:12.458Z,122840
2018-03-28T19:05:29.626Z,122841
2018-03-28T19:05:47.411Z,122842
2018-03-28T19:06:04.886Z,122843
2018-03-28T19:06:04.889Z,122843
2018-03-28T19:06:22.612Z,122844
2018-03-28T19:06:22.616Z,122844
2018-03-28T19:06:39.911Z,122845
2018-03-28T19:07:32.082Z,122848
2018-03-28T19:07:32.083Z,122848
2018-03-28T19:07:49.763Z,122849
2018-03-28T19:07:49.767Z,122849
2018-03-28T19:08:41.207Z,122852
2018-03-28T19:08:41.241Z,122852
2018-03-28T19:08:58.368Z,122853
2018-03-28T19:08:58.371Z,122853
2018-03-28T19:09:15.26Z,122854
2018-03-28T19:09:32.715Z,122855
2018-03-28T19:09:49.541Z,122856
2018-03-28T19:10:06.522Z,122857
2018-03-28T19:10:23.89Z,122858
2018-03-28T19:10:41.174Z,122859
2018-03-28T19:10:41.177Z,122859
2018-03-28T19:10:41.209Z,122859
2018-03-28T19:10:58.13Z,122860
2018-03-28T19:11:48.864Z,122863
2018-03-28T19:11:48.873Z,122863
2018-03-28T19:11:48.901Z,122863
2018-03-28T19:11:48.904Z,122863
2018-03-28T19:12:06.237Z,122864
2018-03-28T19:12:06.242Z,122864
2018-03-28T19:12:23.566Z,122865
2018-03-28T19:12:23.567Z,122865
2018-03-28T19:12:23.601Z,122865
2018-03-28T19:12:40.527Z,122866
2018-03-28T19:12:40.531Z,122866
2018-03-28T19:12:57.217Z,122867
2018-03-28T19:12:57.22Z,122867
2018-03-28T19:13:14.472Z,122868
2018-03-28T19:13:14.473Z,122868
2018-03-28T19:13:31.139Z,122869
2018-03-28T19:13:31.142Z,122869
2018-03-28T19:13:48.354Z,122870
2018-03-28T19:13:48.387Z,122870
2018-03-28T19:14:05.243Z,122871
2018-03-28T19:14:05.245Z,122871
2018-03-28T19:14:22.403Z,122872
2018-03-28T19:14:22.405Z,122872
2018-03-28T19:14:56.071Z,122874
2018-03-28T19:15:12.802Z,122875
2018-03-28T19:15:29.959Z,122876
2018-03-28T19:15:29.992Z,122876
2018-03-28T19:15:29.994Z,122876
2018-03-28T19:15:46.746Z,122877
2018-03-28T19:15:46.75Z,122877
2018-03-28T19:15:46.783Z,122877
2018-03-28T19:15:46.833Z,122877
2018-03-28T19:16:37.441Z,122880
2018-03-28T19:16:37.443Z,122880
2018-03-28T19:16:55.103Z,122881
2018-03-28T19:17:12.088Z,122882
2018-03-28T19:17:12.091Z,122882
2018-03-28T19:17:12.125Z,122882
2018-03-28T19:17:12.127Z,122882
2018-03-28T19:17:29.775Z,122883
2018-03-28T19:17:46.92Z,122884
2018-03-28T19:17:46.924Z,122884
2018-03-28T19:17:46.956Z,122884
2018-03-28T19:17:46.959Z,122884
2018-03-28T19:18:04.15Z,122885
2018-03-28T19:18:38.224Z,122887
2018-03-28T19:18:55.559Z,122888
2018-03-28T19:19:12.054Z,122889
2018-03-28T19:19:46.249Z,122891
2018-03-28T19:19:46.274Z,122891
2018-03-28T19:20:02.878Z,122892
2018-03-28T19:20:19.421Z,122893
2018-03-28T19:20:19.422Z,122893
2018-03-28T19:20:35.832Z,122894
2018-03-28T19:20:51.778Z,122895
2018-03-28T19:20:51.78Z,122895
2018-03-28T19:21:07.938Z,122896
2018-03-28T19:21:07.943Z,122896
2018-03-28T19:21:23.552Z,122897
2018-03-28T19:21:39.404Z,122898
2018-03-28T19:21:39.409Z,122898
2018-03-28T19:22:10.545Z,122900
2018-03-28T19:22:26.354Z,122901
2018-03-28T19:22:26.39Z,122901
2018-03-28T19:22:58.07Z,122903
2018-03-28T19:23:14.164Z,122904
2018-03-28T19:23:14.165Z,122904
2018-03-28T19:23:29.73Z,122905
2018-03-28T19:23:45.429Z,122906
2018-03-28T19:23:45.429Z,122906
2018-03-28T19:24:01.292Z,122907
2018-03-28T19:24:32.49Z,122909
2018-03-28T19:24:32.49Z,122909
2018-03-28T19:24:47.986Z,122910
2018-03-28T19:25:03.824Z,122911
2018-03-28T19:25:03.841Z,122911
2018-03-28T19:25:03.858Z,122911
2018-03-28T19:25:19.87Z,122912
2018-03-28T19:25:35.402Z,122913
2018-03-28T19:25:35.402Z,122913
2018-03-28T19:26:07.534Z,122915
2018-03-28T19:26:07.536Z,122915
2018-03-28T19:26:22.994Z,122916
2018-03-28T19:26:22.999Z,122916
2018-03-28T19:26:23.025Z,122916
2018-03-28T19:26:38.85Z,122917
2018-03-28T19:26:54.225Z,122918
2018-03-28T19:26:54.233Z,122918
2018-03-28T19:26:54.25Z,122918
2018-03-28T19:27:10.155Z,122919
2018-03-28T19:27:10.156Z,122919
2018-03-28T19:27:25.923Z,122920
2018-03-28T19:27:25.923Z,122920
2018-03-28T19:27:57.755Z,122922
2018-03-28T19:27:57.757Z,122922
2018-03-28T19:27:57.791Z,122922
2018-03-28T19:28:13.604Z,122923
2018-03-28T19:28:13.605Z,122923
2018-03-28T19:28:45.127Z,122925
2018-03-28T19:28:45.163Z,122925
2018-03-28T19:29:00.975Z,122926
2018-03-28T19:29:16.818Z,122927
2018-03-28T19:29:16.851Z,122927
2018-03-28T19:29:32.574Z,122928
2018-03-28T19:29:32.577Z,122928
2018-03-28T19:29:48.025Z,122929
2018-03-28T19:30:03.769Z,122930
2018-03-28T19:30:19.484Z,122931
2018-03-28T19:30:19.522Z,122931
2018-03-28T19:30:35.397Z,122932
2018-03-28T19:30:35.434Z,122932
2018-03-28T19:30:51.025Z,122933
2018-03-28T19:30:51.039Z,122933
2018-03-28T19:31:06.83Z,122934
2018-03-28T19:31:06.832Z,122934
2018-03-28T19:31:06.873Z,122934
2018-03-28T19:32:09.865Z,122938
2018-03-28T19:32:25.523Z,122939
2018-03-28T19:32:25.525Z,122939
2018-03-28T19:32:25.563Z,122939
2018-03-28T19:32:25.569Z,122939
2018-03-28T19:32:41.454Z,122940
2018-03-28T19:32:41.457Z,122940
2018-03-28T19:32:57.266Z,122941
2018-03-28T19:32:57.301Z,122941
2018-03-28T19:32:57.32Z,122941
2018-03-28T19:33:29.187Z,122943
2018-03-28T19:33:29.189Z,122943
2018-03-28T19:33:45.142Z,122944
2018-03-28T19:33:45.145Z,122944
2018-03-28T19:34:00.956Z,122945
2018-03-28T19:34:00.962Z,122945
2018-03-28T19:34:16.344Z,122946
2018-03-28T19:34:16.345Z,122946
2018-03-28T19:34:16.378Z,122946
2018-03-28T19:34:48.323Z,122948
2018-03-28T19:34:48.324Z,122948
2018-03-28T19:35:04.238Z,122949
2018-03-28T19:35:04.242Z,122949
2018-03-28T19:35:20.214Z,122950
2018-03-28T19:35:20.215Z,122950
2018-03-28T19:35:20.251Z,122950
2018-03-28T19:36:07.444Z,122953
2018-03-28T19:36:07.446Z,122953
2018-03-28T19:36:23.01Z,122954
2018-03-28T19:36:23.012Z,122954
2018-03-28T19:36:38.456Z,122955
2018-03-28T19:36:38.468Z,122955
2018-03-28T19:36:53.944Z,122956
2018-03-28T19:37:09.354Z,122957
2018-03-28T19:37:40.384Z,122959
2018-03-28T19:37:40.388Z,122959
2018-03-28T19:37:40.417Z,122959
2018-03-28T19:37:56.14Z,122960
2018-03-28T19:38:11.935Z,122961
2018-03-28T19:38:27.647Z,122962
2018-03-28T19:38:43.288Z,122963
2018-03-28T19:38:43.322Z,122963
2018-03-28T19:38:43.324Z,122963
2018-03-28T19:39:14.952Z,122965
2018-03-28T19:39:30.528Z,122966
2018-03-28T19:39:46.292Z,122967
2018-03-28T19:39:46.328Z,122967
2018-03-28T19:40:02.014Z,122968
2018-03-28T19:40:02.05Z,122968
2018-03-28T19:40:17.811Z,122969
2018-03-28T19:40:33.449Z,122970
2018-03-28T19:40:33.47Z,122970
2018-03-28T19:40:48.989Z,122971
2018-03-28T19:40:48.991Z,122971
2018-03-28T19:41:04.788Z,122972
2018-03-28T19:41:04.789Z,122972
2018-03-28T19:41:04.823Z,122972
2018-03-28T19:41:04.824Z,122972
2018-03-28T19:41:36.031Z,122974
2018-03-28T19:41:36.034Z,122974
2018-03-28T19:41:51.651Z,122975
2018-03-28T19:42:07.5Z,122976
2018-03-28T19:42:22.788Z,122977
2018-03-28T19:42:38.122Z,122978
2018-03-28T19:42:38.123Z,122978
2018-03-28T19:43:09.026Z,122980
2018-03-28T19:43:09.028Z,122980
2018-03-28T19:43:55.462Z,122983
2018-03-28T19:43:55.467Z,122983
2018-03-28T19:44:11.241Z,122984
2018-03-28T19:44:11.242Z,122984
2018-03-28T19:44:26.905Z,122985
2018-03-28T19:44:26.907Z,122985
2018-03-28T19:44:26.943Z,122985
2018-03-28T19:44:26.943Z,122985
2018-03-28T19:44:42.726Z,122986
2018-03-28T19:44:58.281Z,122987
2018-03-28T19:44:58.283Z,122987
2018-03-28T19:45:13.83Z,122988
2018-03-28T19:45:29.479Z,122989
2018-03-28T19:45:45.1Z,122990
2018-03-28T19:46:00.392Z,122991
2018-03-28T19:46:00.394Z,122991
2018-03-28T19:46:16.178Z,122992
2018-03-28T19:46:16.18Z,122992
2018-03-28T19:46:32.012Z,122993
2018-03-28T19:46:32.014Z,122993
2018-03-28T19:46:47.634Z,122994
2018-03-28T19:47:34.116Z,122997
2018-03-28T19:47:34.117Z,122997
2018-03-28T19:48:04.58Z,122999
2018-03-28T19:48:20.16Z,123000
2018-03-28T19:48:50.586Z,123002
2018-03-28T19:48:50.618Z,123002
2018-03-28T19:49:21.852Z,123004
2018-03-28T19:49:21.853Z,123004
2018-03-28T19:49:37.137Z,123005
2018-03-28T19:49:52.703Z,123006
2018-03-28T19:49:52.707Z,123006
2018-03-28T19:50:07.744Z,123007
2018-03-28T19:50:22.806Z,123008
2018-03-28T19:50:53.483Z,123010
2018-03-28T19:51:24.162Z,123012
2018-03-28T19:51:55.247Z,123014
2018-03-28T19:51:55.283Z,123014
2018-03-28T19:51:55.341Z,123014
2018-03-28T19:52:10.842Z,123015
2018-03-28T19:52:10.876Z,123015
2018-03-28T19:52:26.387Z,123016
2018-03-28T19:52:26.399Z,123016
2018-03-28T19:52:41.467Z,123017
2018-03-28T19:52:41.468Z,123017
2018-03-28T19:52:41.51Z,123017
2018-03-28T19:52:56.713Z,123018
2018-03-28T19:53:12.184Z,123019
2018-03-28T19:53:12.19Z,123019
2018-03-28T19:53:27.178Z,123020
2018-03-28T19:53:27.181Z,123020
2018-03-28T19:53:42.2Z,123021
2018-03-28T19:53:57.177Z,123022
2018-03-28T19:54:12.241Z,123023
2018-03-28T19:54:12.243Z,123023
2018-03-28T19:54:27.855Z,123024
2018-03-28T19:54:43.057Z,123025
2018-03-28T19:54:43.091Z,123025
2018-03-28T19:54:58.655Z,123026
2018-03-28T19:54:58.69Z,123026
2018-03-28T19:55:13.815Z,123027
2018-03-28T19:55:13.818Z,123027
2018-03-28T19:55:13.875Z,123027
2018-03-28T19:55:28.992Z,123028
2018-03-28T19:55:44.223Z,123029
2018-03-28T19:55:44.225Z,123029
2018-03-28T19:55:59.223Z,123030
2018-03-28T19:55:59.226Z,123030
2018-03-28T19:56:14.124Z,123031
2018-03-28T19:56:14.125Z,123031
2018-03-28T19:56:29.012Z,123032
2018-03-28T19:56:29.046Z,123032
2018-03-28T19:56:44.347Z,123033
2018-03-28T19:56:59.479Z,123034
2018-03-28T19:56:59.481Z,123034
2018-03-28T19:56:59.514Z,123034
2018-03-28T19:57:14.687Z,123035
2018-03-28T19:57:14.699Z,123035
2018-03-28T19:57:29.591Z,123036
2018-03-28T19:57:44.69Z,123037
2018-03-28T19:57:59.962Z,123038
2018-03-28T19:58:15.343Z,123039
2018-03-28T19:58:15.344Z,123039
2018-03-28T19:58:15.381Z,123039
2018-03-28T19:58:30.723Z,123040
2018-03-28T19:58:46.061Z,123041
2018-03-28T19:59:01.426Z,123042
2018-03-28T19:59:16.346Z,123043
2018-03-28T19:59:16.35Z,123043
2018-03-28T19:59:31.365Z,123044
2018-03-28T20:00:01.5Z,123046
2018-03-28T20:00:01.503Z,123046
2018-03-28T20:00:17.112Z,123047
2018-03-28T20:00:17.113Z,123047
2018-03-28T20:00:32.203Z,123048
2018-03-28T20:00:47.648Z,123049
2018-03-28T20:00:47.653Z,123049
2018-03-28T20:01:02.963Z,123050
2018-03-28T20:01:18.289Z,123051
2018-03-28T20:01:18.323Z,123051
2018-03-28T20:01:33.762Z,123052
2018-03-28T20:01:33.764Z,123052
2018-03-28T20:01:49.02Z,123053
2018-03-28T20:01:49.023Z,123053
2018-03-28T20:02:04.291Z,123054
2018-03-28T20:02:19.403Z,123055
2018-03-28T20:02:34.282Z,123056
2018-03-28T20:02:34.319Z,123056
2018-03-28T20:02:49.448Z,123057
2018-03-28T20:03:04.504Z,123058
2018-03-28T20:03:19.22Z,123059
2018-03-28T20:03:19.254Z,123059
2018-03-28T20:03:34.177Z,123060
2018-03-28T20:03:48.903Z,123061
2018-03-28T20:04:03.991Z,123062
2018-03-28T20:04:18.743Z,123063
2018-03-28T20:04:33.44Z,123064
2018-03-28T20:04:48.245Z,123065
2018-03-28T20:04:48.246Z,123065
2018-03-28T20:05:03.129Z,123066
2018-03-28T20:05:17.746Z,123067
2018-03-28T20:05:17.747Z,123067
2018-03-28T20:05:32.427Z,123068
2018-03-28T20:05:32.43Z,123068
2018-03-28T20:05:47.61Z,123069
2018-03-28T20:06:02.6Z,123070
2018-03-28T20:06:02.643Z,123070
2018-03-28T20:06:17.652Z,123071
2018-03-28T20:06:17.686Z,123071
2018-03-28T20:06:47.083Z,123073
2018-03-28T20:07:02.222Z,123074
2018-03-28T20:07:17.015Z,123075
2018-03-28T20:07:31.796Z,123076
2018-03-28T20:07:46.645Z,123077
2018-03-28T20:08:01.342Z,123078
2018-03-28T20:08:15.908Z,123079
2018-03-28T20:08:30.677Z,123080
2018-03-28T20:08:45.665Z,123081
2018-03-28T20:08:45.667Z,123081
2018-03-28T20:09:00.256Z,123082
2018-03-28T20:09:00.258Z,123082
2018-03-28T20:09:29.313Z,123084
2018-03-28T20:09:29.314Z,123084
2018-03-28T20:09:44.273Z,123085
2018-03-28T20:09:58.912Z,123086
2018-03-28T20:10:13.461Z,123087
2018-03-28T20:10:13.495Z,123087
2018-03-28T20:10:13.498Z,123087
